primaryImage,Medium
https://images.metmuseum.org/CRDImages/ad/original/DP-1427-033.jpg,Oil on slate paper
https://images.metmuseum.org/CRDImages/ad/original/ap74.11.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP146455.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DT5285.jpg,Tempera and gold on wood
https://images.metmuseum.org/CRDImages/ep/original/DT2722.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ad/original/ap1971.192.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/ep32.100.79.bw.R.jpg,Tempera and gold on wood
https://images.metmuseum.org/CRDImages/ad/original/ap18.118.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP341200.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP124808.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/ep69.280.4.bw.R.jpg,"Tempera on wood, gold ground"
https://images.metmuseum.org/CRDImages/ad/original/Spencer_Young Wife - Copy.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ad/original/DP-644-01.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ad/original/ap93.21.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DT11876.jpg,Oil on wood
https://images.metmuseum.org/CRDImages/ad/original/ap16.68.4.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ad/original/ap1974.212.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ad/original/DP-1427-053.jpg,Oil on slate paper
https://images.metmuseum.org/CRDImages/ep/original/ep29.100.119.bw.R.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP-15574-001.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP145943.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DT2934.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ad/original/ap69.279.1.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DT1025.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ad/original/ap09.176.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DT264793.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP-18078-001.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ad/original/DP161207.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/ep29.100.598.R.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/rl/original/0149-1.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP145906.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP145901.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DT1911.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ad/original/DP229726.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DT7233.jpg,Tempera on wood
https://images.metmuseum.org/CRDImages/ad/original/ap87.8.4.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP143181.jpg,Oil on wood
https://images.metmuseum.org/CRDImages/ep/original/DP146489.jpg,Oil on oak
https://images.metmuseum.org/CRDImages/ep/original/DP169398.jpg,Oil on wood
https://images.metmuseum.org/CRDImages/ep/original/DP167131.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP-19458-001.jpg,Oil on copper
https://images.metmuseum.org/CRDImages/ep/original/DP167134.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP-14347-001.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ad/original/DP-1427-031.jpg,Oil on slate paper
https://images.metmuseum.org/CRDImages/rl/original/DT3016.jpg,"Tempera on wood, gold ground"
https://images.metmuseum.org/CRDImages/ep/original/DP162153.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DT2580.jpg,Tempera and gold on wood
https://images.metmuseum.org/CRDImages/ad/original/ap10.106.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ad/original/ap1977.258.1.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP162149.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DT10724.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DT2819.jpg,Oil on copper
https://images.metmuseum.org/CRDImages/ep/original/ep08.136.14.bw.R.jpg,Oil on wood
https://images.metmuseum.org/CRDImages/ep/original/DP143196.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP-14201-033.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP-19300-001.jpg,Oil on wood
https://images.metmuseum.org/CRDImages/ep/original/DP-17538-001.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DT1347.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP151185.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP145944.jpg,Oil on wood
https://images.metmuseum.org/CRDImages/ep/original/DP145952.jpg,Oil on wood
https://images.metmuseum.org/CRDImages/ep/original/DP353257.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ad/original/LC-2019_11-001.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ad/original/ap39.37.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP145406.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP143180.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP-19503-001.jpg,Tempera on wood
https://images.metmuseum.org/CRDImages/ad/original/DT228023.jpg,Oil on wood
https://images.metmuseum.org/CRDImages/ep/original/DP146508.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ad/original/ap17.67.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP167132.jpg,Oil on wood
https://images.metmuseum.org/CRDImages/ep/original/DP336183.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DT1488.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/EP1059.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/as/original/DP156131.jpg,Ink and opaque watercolor on paper
https://images.metmuseum.org/CRDImages/ep/original/ep30.95.258.bw.R.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ad/original/DP-14639-001.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP162170.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP123936.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ad/original/ap1970.283.3.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP-1149-001.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DT8649.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP120945.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DT5004.jpg,Oil on copper
https://images.metmuseum.org/CRDImages/ep/original/DP255395.jpg,"Tempera on wood, gold ground"
https://images.metmuseum.org/CRDImages/ep/original/ep30.95.292.bw.R.jpg,Tempera and gold on wood
https://images.metmuseum.org/CRDImages/ep/original/DP356136.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP147594.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/rl/original/0242-1.jpg,Oil on wood
https://images.metmuseum.org/CRDImages/ep/original/DP312828.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP121326.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DT2159.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP146473.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP345572.jpg,Oil on wood
https://images.metmuseum.org/CRDImages/ep/original/DT4166.jpg,"Tempera on wood, gold ground"
https://images.metmuseum.org/CRDImages/rl/original/DT3040.jpg,"Tempera on wood, gold ground"
https://images.metmuseum.org/CRDImages/ep/original/DP168992.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DT204991.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/ep32.100.141.bw.R.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ad/original/DT2024.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/EP80.jpg,Oil on wood
https://images.metmuseum.org/CRDImages/ep/original/DP143213.jpg,Oil on wood
https://images.metmuseum.org/CRDImages/ep/original/ep60.71.10.R.jpg,Oil on wood
https://images.metmuseum.org/CRDImages/ad/original/ap1984.252.1.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ad/original/ap66.214.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DT5277.jpg,Tempera on wood
https://images.metmuseum.org/CRDImages/ad/original/DT11612.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/ep1980.411.R.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP143198.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ad/original/DT239120.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ad/original/DT207885.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP161257.jpg,Tempera on wood
https://images.metmuseum.org/CRDImages/ep/original/DP162160.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/rl/original/DT3110.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DT226035.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DT1910.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ad/original/ap1979.490.8.jpg,Oil on wood
https://images.metmuseum.org/CRDImages/ep/original/DP-19777-001.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP162167.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ad/original/ap91.11.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ad/original/DT104.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/as/original/14_140_13_F_sf.jpg,Unmounted shikisi leaf; ink and color on silk
https://images.metmuseum.org/CRDImages/ad/original/ap27.145.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ad/original/ap06.1269.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ad/original/ap29.35.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ad/original/DP148328.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DT5282.jpg,Tempera on wood
https://images.metmuseum.org/CRDImages/ep/original/DP145909.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP167135.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP145941.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ad/original/DP276951.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/rl/original/LC-1975_1_070a-001.jpg,Tempera and gold on wood
https://images.metmuseum.org/CRDImages/ep/original/DT10260.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ad/original/DT4431.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP-19778-001.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP240599.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ad/original/DT2063.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DT1307.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/as/original/DP156162.jpg,"Ink, opaque watercolor, and gold on paper"
https://images.metmuseum.org/CRDImages/ep/original/DP238263.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/as/original/DP152347.jpg,"Ink, opaque watercolor, and gold on paper"
https://images.metmuseum.org/CRDImages/ep/original/DP-18371-001.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ad/original/ap43.86.1.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DT1554.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP120415.jpg,Oil on wood
https://images.metmuseum.org/CRDImages/ep/original/ep14.40.811.R.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DT8828.jpg,Tempera and gold on wood
https://images.metmuseum.org/CRDImages/ep/original/DP102153.jpg,Oil on wood
https://images.metmuseum.org/CRDImages/ad/original/DP256059.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP-16333-001.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP347297.jpg,Oil on wood
https://images.metmuseum.org/CRDImages/ep/original/DP-17060-001.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP159188.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DT204990.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DT8872.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ad/original/DT6731.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DT1939.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP168806.jpg,"Tempera on wood, gold ground"
https://images.metmuseum.org/CRDImages/ad/original/DP-16346-001.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ad/original/ap62.241.1.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DT1443.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/ep32.100.74.bw.R.jpg,Tempera on wood
https://images.metmuseum.org/CRDImages/ep/original/ep56.230.1.R.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DT5147.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ad/original/ap06.178.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/ep29.100.20.bw.R.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/ep1976.100.9.R.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP319598.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ad/original/ap40.144.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DT1968.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP-18296-033.jpg,Oil on wood
https://images.metmuseum.org/CRDImages/ep/original/DP277247.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DT11657.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ad/original/DP331198.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP145926.jpg,Oil on wood
https://images.metmuseum.org/CRDImages/ep/original/ep32.100.121.bw.R.jpg,Oil on wood
https://images.metmuseum.org/CRDImages/ad/original/ap49.10.1.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DT200207.jpg,Oil on wood
https://images.metmuseum.org/CRDImages/ep/original/ep32.100.104.bw.R.jpg,Oil on wood
https://images.metmuseum.org/CRDImages/rl/original/DT3032.jpg,"Tempera on wood, gold ground"
https://images.metmuseum.org/CRDImages/ep/original/DT2737.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/rl/original/DT3014.jpg,"Tempera on wood, gold ground"
https://images.metmuseum.org/CRDImages/ep/original/DP-20393-001.jpg,Oil on wood
https://images.metmuseum.org/CRDImages/rl/original/DP366052.jpg,"Tempera on wood, gold ground"
https://images.metmuseum.org/CRDImages/ep/original/DP259537.jpg,Oil on wood
https://images.metmuseum.org/CRDImages/ad/original/DP152388.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP355176.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP-20101-001.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP145402.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ad/original/ap94.23.2.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP164848.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ad/original/ap74.44.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/rl/original/DT3028.jpg,"Tempera on wood, gold ground"
https://images.metmuseum.org/CRDImages/rl/original/DT3068.jpg,Tempera and gold on wood
https://images.metmuseum.org/CRDImages/ep/original/DP317722.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP146465.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ad/original/APS621.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/ep16.148.3.bw.R.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP170904.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP145403.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DT8851.jpg,Oil on wood
https://images.metmuseum.org/CRDImages/ep/original/DP143174.jpg,Oil on oak
https://images.metmuseum.org/CRDImages/ep/original/DP102430.jpg,Oil on wood
https://images.metmuseum.org/CRDImages/ad/original/ap25.110.5.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP159526.jpg,Oil on copper
https://images.metmuseum.org/CRDImages/ep/original/DP345570.jpg,Oil on wood
https://images.metmuseum.org/CRDImages/ad/original/ap74.13.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ma/original/SF43.47.1.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP-17058-001.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DT201083.jpg,Oil on copper
https://images.metmuseum.org/CRDImages/ep/original/DP-19583-001.jpg,Oil on wood
https://images.metmuseum.org/CRDImages/ad/original/DT214720.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/as/original/14_140_12_F_sf.jpg,Unmounted shikisi leaf; ink and color on silk
https://images.metmuseum.org/CRDImages/ep/original/DT8826.jpg,Tempera and gold on wood
https://images.metmuseum.org/CRDImages/ep/original/ep23.103.2.bw.R.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/Wrightsman23.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/ep49.110.R.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP-14962-001.jpg,Oil on wood
https://images.metmuseum.org/CRDImages/ep/original/DT2017.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP120417.jpg,Oil on wood
https://images.metmuseum.org/CRDImages/ep/original/DP-20210-001.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP162158.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DT1447.jpg,Oil on wood
https://images.metmuseum.org/CRDImages/ad/original/ap43.86.2.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/ep71.1.bw.R.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP145937.jpg,Oil on wood
https://images.metmuseum.org/CRDImages/ep/original/DP123847.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/rl/original/DP-19531-098.jpg,Tempera and gold on wood
https://images.metmuseum.org/CRDImages/ad/original/DT9052.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP-17394-001.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP-18360-001.jpg,"Tempera on wood, gold ground"
https://images.metmuseum.org/CRDImages/ep/original/DP146464.jpg,Oil on wood
https://images.metmuseum.org/CRDImages/ep/original/DP116165.jpg,Oil on copper
https://images.metmuseum.org/CRDImages/ad/original/GRR Hunt. Ptg. 64.95.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP164786.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ad/original/ap64.97.4.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/rl/original/DT711.jpg,Oil on oak panel
https://images.metmuseum.org/CRDImages/rl/original/DP366038.jpg,Tempera and gold on wood
https://images.metmuseum.org/CRDImages/ep/original/DP346117.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP-1420-01.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP168803.jpg,"Tempera on wood, gold ground"
https://images.metmuseum.org/CRDImages/ad/original/DT7719.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ad/original/DT2100.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP-17607-001.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP123854.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ad/original/ap1985.22.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ad/original/DP161238.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ad/original/ap1973.323.1.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DT224403.jpg,Oil on wood
https://images.metmuseum.org/CRDImages/ep/original/DP146459.jpg,Oil on wood
https://images.metmuseum.org/CRDImages/ep/original/DT240201.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DT2141.jpg,Oil on oak
https://images.metmuseum.org/CRDImages/ep/original/DP231550.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DT2157.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP-17451-001.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP221238.jpg,Oil on wood
https://images.metmuseum.org/CRDImages/ad/original/ap1977.342.1.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP307492.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/ep71.162.bw.R.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ad/original/ap06.1311.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP332562.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ad/original/DT2729.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/as/original/14_140_10_F_sf.jpg,Unmounted shikisi leaf; ink and color on silk
https://images.metmuseum.org/CRDImages/ad/original/ap36.114.jpg,Oil on wood
https://images.metmuseum.org/CRDImages/es/original/DP169632.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/rl/original/0165-1.jpg,Oil on wood
https://images.metmuseum.org/CRDImages/rl/original/DT3045.jpg,Tempera and gold on wood
https://images.metmuseum.org/CRDImages/ad/original/APS388.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ad/original/DT2023.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/ep32.100.87.bw.R.jpg,"Tempera on wood, gold ground"
https://images.metmuseum.org/CRDImages/ad/original/ap54.90.9.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ad/original/DT235190.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP143200.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP243041.jpg,"Tempera on wood, gold ground"
https://images.metmuseum.org/CRDImages/ep/original/DP-14936-041.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP104985.jpg,Oil on wood
https://images.metmuseum.org/CRDImages/ad/original/DT2041.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/rl/original/DT3127.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DT8848.jpg,Oil on wood
https://images.metmuseum.org/CRDImages/ad/original/DT219411.jpg,Oil on wood
https://images.metmuseum.org/CRDImages/ep/original/DT837.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP-19923-001.jpg,Tempera on wood
https://images.metmuseum.org/CRDImages/ep/original/DP164858.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP-19551-001.jpg,"Tempera on wood, gold ground"
https://images.metmuseum.org/CRDImages/ep/original/DP-19651-001.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP164796.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ad/original/ap87.8.7.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP295025.jpg,Oil on wood
https://images.metmuseum.org/CRDImages/ad/original/ap1996.348.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ad/original/DT102.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/cl/original/cdi25-120-674.jpg,"Tempera on wood, gold ground"
https://images.metmuseum.org/CRDImages/ep/original/DP145916.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/ep46.150.2.bw.R.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP-16590-001.jpg,Oil on wood
https://images.metmuseum.org/CRDImages/ep/original/ep06.1039.bw.R.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/ep87.2.bw.R.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/as/original/DP166088.jpg,Ink and opaque watercolor on paper
https://images.metmuseum.org/CRDImages/ad/original/ap1972.263.5.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ad/original/ap17.66.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ad/original/DP-14224-001.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ad/original/VR 39.184.18 Ptg. 1 Ret.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP162139.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP208015.jpg,Oil on wood
https://images.metmuseum.org/CRDImages/ad/original/116219.jpg,Oil on glass
https://images.metmuseum.org/CRDImages/ep/original/DP-18885-001.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DT8845.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DT1989.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP143193.jpg,Oil on wood
https://images.metmuseum.org/CRDImages/ep/original/DP123961.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/cl/original/DT200609.jpg,"Tempera on wood, gold ground"
https://images.metmuseum.org/CRDImages/ep/original/DP365508.jpg,Oil on wood
https://images.metmuseum.org/CRDImages/ad/original/DP146263.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP162144.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ad/original/ap22.76.2.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ad/original/DT11456.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ad/original/ap87.3.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ad/original/DT1551.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ad/original/DT81.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DT336289.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DT2838.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ad/original/ap81.16.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/rl/original/DT3069.jpg,"Tempera on wood, gold ground"
https://images.metmuseum.org/CRDImages/ad/original/DP141202.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP264494.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/as/original/DP156118.jpg,Ink and opaque watercolor on paper
https://images.metmuseum.org/CRDImages/ad/original/ap1979.196.1.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ad/original/DT6474.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP355525.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP-1015-001.jpg,Oil on wood
https://images.metmuseum.org/CRDImages/rl/original/DT3128.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/ep/original/DP-1012-01.jpg,Oil on canvas
https://images.metmuseum.org/CRDImages/as/original/DP156128.jpg,Ink and opaque watercolor on paper
https://images.metmuseum.org/CRDImages/ad/original/ap81.12.jpg,Oil on canvas
