primaryImage,Medium
https://images.metmuseum.org/CRDImages/dp/original/DP876099.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP341370.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP837319.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP837320.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP847959.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP853564.jpg,Hand-colored lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP853565.jpg,Hand-colored lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP853569.jpg,Hand-colored lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP841122.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP841124.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP841120.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP841121.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP841118.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP841130.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP841117.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP841126.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP841125.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP841127.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP841129.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP841119.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP841123.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP841112.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP841114.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP841116.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP841113.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP841115.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP853566.jpg,Hand-colored lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP853567.jpg,Hand-colored lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP853585.jpg,Hand-colored lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP853568.jpg,Hand-colored lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP853581.jpg,Lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP853587.jpg,Lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP853586.jpg,Hand-colored lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP853580.jpg,Hand-colored lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP876132.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP876135.jpg,Etching and aquatint
https://images.metmuseum.org/CRDImages/dp/original/DP876139.jpg,Etching and aquatint
https://images.metmuseum.org/CRDImages/dp/original/DP876131.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP877207.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP876128.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP876129.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP341368.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP853572.jpg,Hand-colored lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP853576.jpg,Hand-colored lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP853577.jpg,Hand-colored lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP853579.jpg,Hand-colored lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP853583.jpg,Hand-colored lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP853573.jpg,Hand-colored lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP837550.jpg,Etching and engraving
https://images.metmuseum.org/CRDImages/dp/original/DP853570.jpg,Hand-colored lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP853582.jpg,Hand-colored lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP853630.jpg,Hand-colored lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP853626.jpg,Hand-colored lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP853625.jpg,Lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP853637.jpg,Hand-colored lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP853633.jpg,Hand-colored lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP853629.jpg,Hand-colored lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP853628.jpg,Hand-colored lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP853627.jpg,Hand-colored lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP853631.jpg,Hand-colored lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP853632.jpg,Hand-colored lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP853621.jpg,Hand-colored lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP837792_ff.jpg,Engraving and etching
https://images.metmuseum.org/CRDImages/dp/original/DP865813.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP856661.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP830913.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP848948.jpg,Woodcut
https://images.metmuseum.org/CRDImages/dp/original/DP848949.jpg,Woodcut
https://images.metmuseum.org/CRDImages/dp/original/DP848950.jpg,Woodcut
https://images.metmuseum.org/CRDImages/dp/original/DP848951.jpg,Woodcut
https://images.metmuseum.org/CRDImages/dp/original/DP848956.jpg,Woodcut
https://images.metmuseum.org/CRDImages/dp/original/DP843175.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP844996.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP843174.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP845495.jpg,Etching and engraving; second state of three
https://images.metmuseum.org/CRDImages/dp/original/DP845002.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP843176.jpg,Etching; first state of three
https://images.metmuseum.org/CRDImages/dp/original/DP848952.jpg,Woodcut
https://images.metmuseum.org/CRDImages/dp/original/DP848955.jpg,Woodcut
https://images.metmuseum.org/CRDImages/dp/original/DP848953.jpg,Woodcut
https://images.metmuseum.org/CRDImages/dp/original/DPB878905.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP848954.jpg,Woodcut
https://images.metmuseum.org/CRDImages/dp/original/DP848947.jpg,Woodcut
https://images.metmuseum.org/CRDImages/dp/original/DP848958.jpg,Woodcut
https://images.metmuseum.org/CRDImages/dp/original/DPB878906.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DPB878907.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DPB878908.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DPB878909.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP848957.jpg,Woodcut
https://images.metmuseum.org/CRDImages/dp/original/DPB878910.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DPB878911.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DPB878912.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DPB878913.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DPB878914.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DPB878915.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DPB878916.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DPB878917.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DPB878918.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DPB878919.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DPB878920.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DPB878921.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DPB878922.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DPB878923.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DPB878924.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DPB878925.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DPB878926.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DPB878927.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DPB878928.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DPB878929.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DPB878930.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP848941.jpg,Woodcut
https://images.metmuseum.org/CRDImages/dp/original/DP848925.jpg,Woodcut
https://images.metmuseum.org/CRDImages/dp/original/DP848940.jpg,Woodcut
https://images.metmuseum.org/CRDImages/dp/original/DP848930.jpg,Woodcut
https://images.metmuseum.org/CRDImages/dp/original/DP880867.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP848939.jpg,Woodcut
https://images.metmuseum.org/CRDImages/dp/original/DP880869.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP848938.jpg,Woodcut
https://images.metmuseum.org/CRDImages/dp/original/DP880870.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP848933.jpg,Woodcut
https://images.metmuseum.org/CRDImages/dp/original/DP880866.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP880865.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP848935.jpg,Woodcut
https://images.metmuseum.org/CRDImages/dp/original/DP880868.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP848937.jpg,Woodcut
https://images.metmuseum.org/CRDImages/dp/original/DP848936.jpg,Woodcut
https://images.metmuseum.org/CRDImages/dp/original/DP848929.jpg,Woodcut
https://images.metmuseum.org/CRDImages/dp/original/DP848926.jpg,Woodcut
https://images.metmuseum.org/CRDImages/dp/original/DPB878931.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DPB878932.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DPB878933.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DPB878934.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DPB878935.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DPB878936.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DPB878937.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DPB878938.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DPB878939.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DPB878940.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DPB878941.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DPB878942.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DPB878943.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DPB878944.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DPB878945.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DPB878946.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DPB878947.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DPB878948.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DPB878949.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DPB878950.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DPB878951.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DPB878952.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DPB878953.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DPB878954.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DPB878955.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DPB878956.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DPB878957.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DPB878958.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DPB878959.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DPB878960.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DPB878961.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DPB878962.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DPB878963.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DPB878964.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DPB878965.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DPB878966.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DPB878969.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DPB878971.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DPB878972.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DPB878973.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DPB878974.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DPB878975.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DPB878976.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DPB878977.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DPB878978.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DPB878979.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP848945.jpg,Woodcut
https://images.metmuseum.org/CRDImages/dp/original/DP848946.jpg,Woodcut
https://images.metmuseum.org/CRDImages/dp/original/DP849003.jpg,Woodcut
https://images.metmuseum.org/CRDImages/dp/original/DP849004.jpg,Woodcut
https://images.metmuseum.org/CRDImages/dp/original/DP849005.jpg,Woodcut
https://images.metmuseum.org/CRDImages/dp/original/DP849006.jpg,Woodcut
https://images.metmuseum.org/CRDImages/dp/original/DP849007.jpg,Woodcut
https://images.metmuseum.org/CRDImages/dp/original/DP849008.jpg,Woodcut
https://images.metmuseum.org/CRDImages/dp/original/DP849009.jpg,Woodcut
https://images.metmuseum.org/CRDImages/dp/original/DP849011.jpg,Woodcut
https://images.metmuseum.org/CRDImages/dp/original/DP849010.jpg,Woodcut
https://images.metmuseum.org/CRDImages/dp/original/DP849012.jpg,Woodcut
https://images.metmuseum.org/CRDImages/dp/original/DP849013.jpg,Woodcut
https://images.metmuseum.org/CRDImages/dp/original/DP849002.jpg,Woodcut
https://images.metmuseum.org/CRDImages/dp/original/DP849014.jpg,Woodcut
https://images.metmuseum.org/CRDImages/dp/original/DP849015.jpg,Woodcut
https://images.metmuseum.org/CRDImages/dp/original/DP849016.jpg,Woodcut
https://images.metmuseum.org/CRDImages/dp/original/DP849017.jpg,Woodcut
https://images.metmuseum.org/CRDImages/dp/original/DP849018.jpg,Woodcut
https://images.metmuseum.org/CRDImages/dp/original/DP849020.jpg,Woodcut
https://images.metmuseum.org/CRDImages/dp/original/DP849019.jpg,Woodcut
https://images.metmuseum.org/CRDImages/dp/original/DP852698.jpg,Stipple engraving
https://images.metmuseum.org/CRDImages/dp/original/DP849022.jpg,Woodcut
https://images.metmuseum.org/CRDImages/dp/original/DP849021.jpg,Woodcut
https://images.metmuseum.org/CRDImages/dp/original/DP849285.jpg,Woodcut
https://images.metmuseum.org/CRDImages/dp/original/DP326687.jpg,Hand-colored etching
https://images.metmuseum.org/CRDImages/dp/original/DP838596.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP838601.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP838594.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP838595.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP838605.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP838606.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP838607.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP838583.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP841157.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP838603.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP838600.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP375101.jpg,Hand-colored lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP838589.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP838604.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP838590.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP841111.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP838608.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP841110.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP838587.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP838588.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP838586.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP838598.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP838599.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP838613.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP838592.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP838585.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP838597.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP838593.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP839087.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP849292.jpg,Woodcut
https://images.metmuseum.org/CRDImages/dp/original/DP849291.jpg,Woodcut
https://images.metmuseum.org/CRDImages/dp/original/DP849290.jpg,Woodcut
https://images.metmuseum.org/CRDImages/dp/original/DP849289.jpg,Woodcut
https://images.metmuseum.org/CRDImages/dp/original/DP841769.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP841753.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP841770.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP841764.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP841766.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP841765.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP841763.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP841772.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP841778.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP841786.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP841789.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP849288.jpg,Woodcut
https://images.metmuseum.org/CRDImages/dp/original/DP841781.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP841782.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP841780.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP841788.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP849287.jpg,Woodcut
https://images.metmuseum.org/CRDImages/dp/original/DP849284.jpg,Woodcut
https://images.metmuseum.org/CRDImages/dp/original/DP849286.jpg,Woodcut
https://images.metmuseum.org/CRDImages/dp/original/DP849293.jpg,Woodcut
https://images.metmuseum.org/CRDImages/dp/original/DP841777.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP841779.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP849294.jpg,Woodcut
https://images.metmuseum.org/CRDImages/dp/original/DP849295.jpg,Woodcut
https://images.metmuseum.org/CRDImages/dp/original/DP841762.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP841775.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP849299.jpg,Woodcut
https://images.metmuseum.org/CRDImages/dp/original/DP841774.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP841776.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP841785.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP849318.jpg,Woodcut
https://images.metmuseum.org/CRDImages/dp/original/DP839599.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP841783.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP841784.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP849300.jpg,Woodcut
https://images.metmuseum.org/CRDImages/dp/original/DP841787.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP841768.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP841771.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP849317.jpg,Woodcut
https://images.metmuseum.org/CRDImages/dp/original/DP841767.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP849320.jpg,Woodcut
https://images.metmuseum.org/CRDImages/dp/original/DP841461.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP841462.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP849308.jpg,Woodcut
https://images.metmuseum.org/CRDImages/dp/original/DP841306.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP841463.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP841477.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP849319.jpg,Woodcut
https://images.metmuseum.org/CRDImages/dp/original/DP841312.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP841479.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP841464.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP841299.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP841300.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP841303.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP841321.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP841309.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP841320.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP841304.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP841324.jpg,Engraving and etching
https://images.metmuseum.org/CRDImages/dp/original/DP841323.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP841322.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP841305.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP841308.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP841319.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP841325.jpg,Engraving and etching
https://images.metmuseum.org/CRDImages/dp/original/DP841326.jpg,Engraving and etching
https://images.metmuseum.org/CRDImages/dp/original/DP860135.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP841475.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP841301.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP841465.jpg,Engraving and etching
https://images.metmuseum.org/CRDImages/dp/original/DP841302.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP841313.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP841311.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP849310.jpg,Woodcut
https://images.metmuseum.org/CRDImages/dp/original/DP841457.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP849309.jpg,Woodcut
https://images.metmuseum.org/CRDImages/dp/original/DP841458.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP841460.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP849311.jpg,Woodcut
https://images.metmuseum.org/CRDImages/dp/original/DP849313.jpg,Woodcut
https://images.metmuseum.org/CRDImages/dp/original/DP842062.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP842061.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP842060.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP842059.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP842052.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP842051.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP842058.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP842057.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP842056.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP842055.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP842054.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP842053.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP842069.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP842070.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP841468.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP841469.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP841470.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP841467.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP841471.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP841315.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP841318.jpg,Engraving and etching
https://images.metmuseum.org/CRDImages/dp/original/DP849298.jpg,Woodcut
https://images.metmuseum.org/CRDImages/dp/original/DP841478.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP841317.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP849297.jpg,Woodcut
https://images.metmuseum.org/CRDImages/dp/original/DP849296.jpg,Woodcut
https://images.metmuseum.org/CRDImages/dp/original/DP841316.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP841466.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP841472.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP841473.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP841456.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP841474.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP841454.jpg,Engraving and etching
https://images.metmuseum.org/CRDImages/dp/original/DP841314.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP849315.jpg,Woodcut
https://images.metmuseum.org/CRDImages/dp/original/DP841455.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP849303.jpg,Woodcut
https://images.metmuseum.org/CRDImages/dp/original/DP849302.jpg,Woodcut
https://images.metmuseum.org/CRDImages/dp/original/DP849301.jpg,Woodcut
https://images.metmuseum.org/CRDImages/dp/original/DP849304.jpg,Woodcut
https://images.metmuseum.org/CRDImages/dp/original/DP849945.jpg,Woodcut
https://images.metmuseum.org/CRDImages/dp/original/DP841761.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP848943.jpg,Etching and engraving
https://images.metmuseum.org/CRDImages/dp/original/DP849946.jpg,Woodcut
https://images.metmuseum.org/CRDImages/dp/original/DP849947.jpg,Woodcut
https://images.metmuseum.org/CRDImages/dp/original/DP849948.jpg,Woodcut
