primaryImage,Medium
https://images.metmuseum.org/CRDImages/dp/original/DPB872569.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP816569.jpg,Wood engraving
https://images.metmuseum.org/CRDImages/dp/original/DP891462.jpg,Etching and engraving; first state of two
https://images.metmuseum.org/CRDImages/dp/original/DP880482.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP836920.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP855163.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DPB874693.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP890666.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP835238.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP870065.jpg,Engraving; second state of three
https://images.metmuseum.org/CRDImages/as/original/DP142144.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP135524.jpg,Triptych of woodblock prints; ink and color on paper
https://images.metmuseum.org/CRDImages/dp/original/DP822177.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP865460.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP837681.jpg,Engraving; third state of four
https://images.metmuseum.org/CRDImages/dp/original/DP888661.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP887466.jpg,Wood engraving
https://images.metmuseum.org/CRDImages/as/original/DP144598.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP119499.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/dp/original/DP877431.jpg,Lithograph on newsprint; third state of three (Delteil)
https://images.metmuseum.org/CRDImages/dp/original/DP875343.jpg,Lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP814126.jpg,Etching; second state of three
https://images.metmuseum.org/CRDImages/dp/original/DPB872588.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP275007.jpg,Drypoint
https://images.metmuseum.org/CRDImages/dp/original/DP827955.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP878574.jpg,Engraving; second state of three
https://images.metmuseum.org/CRDImages/dp/original/DP814546.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP838566.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DPB878943.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DPB882835.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP876858.jpg,Lithograph; second state of two (Delteil)
https://images.metmuseum.org/CRDImages/dp/original/DPB871232.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP866149.jpg,Albumen photograph
https://images.metmuseum.org/CRDImages/dp/original/DP891213.jpg,Etching; second state of two (Lieure)
https://images.metmuseum.org/CRDImages/dp/original/DP834747.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP860172.jpg,Etching and engraving
https://images.metmuseum.org/CRDImages/dp/original/DP885447.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP816507.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP889749.jpg,Etching and engraving
https://images.metmuseum.org/CRDImages/dp/original/DPB874309.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/as/original/DP144567.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/dp/original/DP109507.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DPB872559.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DPB872459.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP873669.jpg,Hand-colored etching
https://images.metmuseum.org/CRDImages/dp/original/DP826744.jpg,Woodcut
https://images.metmuseum.org/CRDImages/dp/original/DP824004.jpg,Etching and aquatint
https://images.metmuseum.org/CRDImages/as/original/DP148159.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/dp/original/DP827994.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DPB870623.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP830799.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP812455.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP841197.jpg,Lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP889753.jpg,Etching and aquatint
https://images.metmuseum.org/CRDImages/dp/original/DP848957.jpg,Woodcut
https://images.metmuseum.org/CRDImages/dp/original/DPB882534.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP818054.jpg,Etching; first state of two
https://images.metmuseum.org/CRDImages/dp/original/DP816533.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP830151.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP879269.jpg,Lithograph
https://images.metmuseum.org/CRDImages/dp/original/DPB873789.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DPB872440.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DPB873357.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP823979.jpg,Etching; only state
https://images.metmuseum.org/CRDImages/dp/original/DPB874841.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DPB882557.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP874215.jpg,Lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP890219.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP816603.jpg,Woodcut
https://images.metmuseum.org/CRDImages/as/original/DP122229.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP142169.jpg,Woodblock print (surimono); ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP138467.jpg,Woodblock print (surimono); ink and color on paper
https://images.metmuseum.org/CRDImages/dp/original/DPB872328.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP890496.jpg,Etching and engraving
https://images.metmuseum.org/CRDImages/dp/original/DP818963.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP884137.jpg,Hand-colored etching
https://images.metmuseum.org/CRDImages/dp/original/DP826687.jpg,Etching and engraving
https://images.metmuseum.org/CRDImages/dp/original/DP866430.jpg,Albumen photograph
https://images.metmuseum.org/CRDImages/dp/original/DP855459.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP888294.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP823982.jpg,Etching
https://images.metmuseum.org/CRDImages/as/original/DP123202.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/dp/original/DP889672.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP809920.jpg,Engraving and etching
https://images.metmuseum.org/CRDImages/dp/original/DP854058.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP877687.jpg,Lithograph on newsprint; third state of three (Delteil)
https://images.metmuseum.org/CRDImages/dp/original/DP883909.jpg,Hand-colored etching and aquatint
https://images.metmuseum.org/CRDImages/dp/original/DP872101.jpg,Hand-colored etching
https://images.metmuseum.org/CRDImages/dp/original/DP890915.jpg,Etching; second state of two (Lieure)
https://images.metmuseum.org/CRDImages/dp/original/DP837719.jpg,Engraving; third state of four
https://images.metmuseum.org/CRDImages/dp/original/DP838991.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP837722.jpg,Engraving; third state of four
https://images.metmuseum.org/CRDImages/dp/original/DP888374.jpg,Etching; second state of two (Lieure)
https://images.metmuseum.org/CRDImages/dp/original/DP883679.jpg,Hand-colored etching
https://images.metmuseum.org/CRDImages/dp/original/DP839572.jpg,Photolithograph
https://images.metmuseum.org/CRDImages/dp/original/DPB872535.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP883131.jpg,Etching; second state of two
https://images.metmuseum.org/CRDImages/dp/original/DP883562.jpg,Etching and aquatint
https://images.metmuseum.org/CRDImages/dp/original/DP883729.jpg,Hand-colored etching
https://images.metmuseum.org/CRDImages/dp/original/DP837620.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP888572.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP839525.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP865500.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/as/original/DP123564.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/dp/original/DP890849.jpg,Etching; second state of two (Lieure)
https://images.metmuseum.org/CRDImages/dp/original/DP816493.jpg,Woodcut
https://images.metmuseum.org/CRDImages/dp/original/DP866441.jpg,Albumen photograph
https://images.metmuseum.org/CRDImages/dp/original/DP826789.jpg,Etching and engraving
https://images.metmuseum.org/CRDImages/dp/original/DP814948.jpg,Etching and drypoint
https://images.metmuseum.org/CRDImages/dp/original/DPB874714.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP-21409-001.jpg,Lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP836604.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP838321.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP876828.jpg,Lithograph on newsprint
https://images.metmuseum.org/CRDImages/dp/original/DP835149.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP865927.jpg,Albumen photograph
https://images.metmuseum.org/CRDImages/dp/original/DP891014.jpg,Etching; second state of two (Lieure)
https://images.metmuseum.org/CRDImages/as/original/DP135808.jpg,Woodblock print (surimono); ink and color on paper
https://images.metmuseum.org/CRDImages/dp/original/DP839575.jpg,Photolithograph
https://images.metmuseum.org/CRDImages/dp/original/DP824976.jpg,Etching and engraving; third state of three
https://images.metmuseum.org/CRDImages/dp/original/DP874514.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP808242.jpg,Hand-colored etching
https://images.metmuseum.org/CRDImages/as/original/DP124453.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP149229.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/dp/original/DP865698.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DPB873475.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DPB873624.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP825152.jpg,Etching
https://images.metmuseum.org/CRDImages/as/original/DP-17327-122.jpg,Polychrome woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/dp/original/DP885302.jpg,Etching and aquatint
https://images.metmuseum.org/CRDImages/dp/original/DP842740.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/as/original/DP138885.jpg,Part of an album of woodblock prints (surimono); ink and color on paper
https://images.metmuseum.org/CRDImages/dp/original/DP865508.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP890674.jpg,Etching
https://images.metmuseum.org/CRDImages/as/original/DP122887.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/dp/original/DP835276.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP860122.jpg,Mezzotint
https://images.metmuseum.org/CRDImages/dp/original/DP832497.jpg,Engraving
https://images.metmuseum.org/CRDImages/as/original/DP144020.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP702117.jpg,Lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP891041.jpg,Etching; second state of two (Lieure)
https://images.metmuseum.org/CRDImages/as/original/LC-CP92_001.jpg,Polychrome woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/dp/original/DP853520.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP817651.jpg,Etching; first state of five
https://images.metmuseum.org/CRDImages/dp/original/DP887643.jpg,Wood engraving
https://images.metmuseum.org/CRDImages/dp/original/DP834573.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP835724.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP887529.jpg,Wood engraving
https://images.metmuseum.org/CRDImages/dp/original/DP834609.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DPB872277.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP811829.jpg,"Etching, burnished aquatint"
https://images.metmuseum.org/CRDImages/dp/original/DP870314.jpg,Etching and engraving
https://images.metmuseum.org/CRDImages/dp/original/DP831119.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP813106.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP862899.jpg,Engraving and hand coloring (watercolor)
https://images.metmuseum.org/CRDImages/as/original/DP114870.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/dp/original/DP813989.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP813081.jpg,Color lithography with watercolor and gum
https://images.metmuseum.org/CRDImages/dp/original/DP880238.jpg,Hand-colored etching
https://images.metmuseum.org/CRDImages/dp/original/DP838945.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP869586.jpg,Etching on zinc
https://images.metmuseum.org/CRDImages/dp/original/DP824464.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/MM7186.jpg,Etching and engraving
https://images.metmuseum.org/CRDImages/dp/original/DPB875025.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP885630.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP820903.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP836300.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP815534.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP829254.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP822972.jpg,Etching; first state of two
https://images.metmuseum.org/CRDImages/dp/original/DP888626.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP847978.jpg,Lithograph
https://images.metmuseum.org/CRDImages/dp/original/DPB872363.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DPB871231.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP818989.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP819125.jpg,Drypoint
https://images.metmuseum.org/CRDImages/dp/original/DPB874138.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP876187.jpg,Etching; second state of two
https://images.metmuseum.org/CRDImages/dp/original/DP887719.jpg,Wood engraving
https://images.metmuseum.org/CRDImages/dp/original/DP854168.jpg,Etching; first state of two
https://images.metmuseum.org/CRDImages/dp/original/DP821692.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP875711.jpg,Woodcut
https://images.metmuseum.org/CRDImages/dp/original/DP815721.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP822028.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP829249.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP818503.jpg,Hand-colored etching
https://images.metmuseum.org/CRDImages/dp/original/DP827985.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP838650.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP-1199-001.jpg,Mezzotint
https://images.metmuseum.org/CRDImages/dp/original/DPB872597.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DPB882911.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP815612.jpg,Etching
https://images.metmuseum.org/CRDImages/as/original/DP130279.jpg,One sheet of a triptych of woodblock prints; ink and color on paper
https://images.metmuseum.org/CRDImages/dp/original/DP817368.jpg,"Etching, burnished aquatint, drypoint"
https://images.metmuseum.org/CRDImages/dp/original/DP870351.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP854174.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP816539.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP876238.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP876090.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP866785.jpg,Albumen photograph
https://images.metmuseum.org/CRDImages/dp/original/DP887973.jpg,Etching and engraving
https://images.metmuseum.org/CRDImages/dp/original/DP872668.jpg,Etching and aquatint
https://images.metmuseum.org/CRDImages/dp/original/DP830697.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP888782.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DPB871200.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP870332.jpg,Engraving and etching
https://images.metmuseum.org/CRDImages/dp/original/DPB871213.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP831332.jpg,Etching
https://images.metmuseum.org/CRDImages/as/original/DP139070.jpg,Part of an album of woodblock prints (surimono); ink and color on paper
https://images.metmuseum.org/CRDImages/as/original/DP138995.jpg,Part of an album of woodblock prints (surimono); ink and color on paper
https://images.metmuseum.org/CRDImages/dp/original/DP874679.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP888131.jpg,Engraving; first state of two (Lieure)
https://images.metmuseum.org/CRDImages/dp/original/DP889957.jpg,Hand-colored etching
https://images.metmuseum.org/CRDImages/dp/original/DP876456.jpg,Engraving
https://images.metmuseum.org/CRDImages/as/original/DP-17327-025.jpg,Polychrome woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/dp/original/DPB873543.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP815394.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP839038.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP872118.jpg,Etching and engraving
https://images.metmuseum.org/CRDImages/dp/original/DP887718.jpg,Wood engraving
https://images.metmuseum.org/CRDImages/dp/original/DP881739.jpg,Hand-colored etching
https://images.metmuseum.org/CRDImages/dp/original/DP813853.jpg,"Etching, first state"
https://images.metmuseum.org/CRDImages/dp/original/DP878285.jpg,Color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP823316.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP889847.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP834639.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP838589.jpg,Etching
https://images.metmuseum.org/CRDImages/as/original/DP141274.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/dp/original/DP877699.jpg,Lithograph on wove paper; second state of two (Delteil)
https://images.metmuseum.org/CRDImages/as/original/DP114160.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/dp/original/DP831143.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP866010.jpg,Albumen photograph
https://images.metmuseum.org/CRDImages/as/original/DP123602.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/dp/original/DP865645.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP839000.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP836433.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/as/original/DP135574.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/dp/original/DP866014.jpg,Albumen photograph
https://images.metmuseum.org/CRDImages/dp/original/DP885419.jpg,Etching and engraving
https://images.metmuseum.org/CRDImages/dp/original/DP828038.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DPB874477.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP872683.jpg,Etching and aquatint
https://images.metmuseum.org/CRDImages/dp/original/DPB883223.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP887548.jpg,Wood engraving
https://images.metmuseum.org/CRDImages/dp/original/DP882322.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP808177.jpg,Woodcut
https://images.metmuseum.org/CRDImages/as/original/DP141329.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/dp/original/DP834788.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP829265.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP844386.jpg,Color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP830710.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP830878.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP822007.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP818408.jpg,Engraving; second state of two
https://images.metmuseum.org/CRDImages/dp/original/DP887852.jpg,Lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP835287.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP817898.jpg,Etching with engraving
https://images.metmuseum.org/CRDImages/dp/original/DP825487.jpg,Etching and engraving
https://images.metmuseum.org/CRDImages/dp/original/DP818765.jpg,Etching
https://images.metmuseum.org/CRDImages/as/original/DP124450.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/dp/original/DP865775.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP824587.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DPB883129.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP867560.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP869149.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP818492.jpg,Hand-colored etching
https://images.metmuseum.org/CRDImages/dp/original/DP822746.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP879867.jpg,Etching; first state of three
https://images.metmuseum.org/CRDImages/dp/original/DP881054.jpg,Hand-colored etching
https://images.metmuseum.org/CRDImages/dp/original/DP827862.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP818878.jpg,Engraving (figure by Rousselet) and etching (background by Bosse)
https://images.metmuseum.org/CRDImages/dp/original/DP825280.jpg,Etching and engraving; third state of three
https://images.metmuseum.org/CRDImages/dp/original/DP855225.jpg,Woodcut
https://images.metmuseum.org/CRDImages/dp/original/DP853570.jpg,Hand-colored lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP880085.jpg,Etching and engraving
https://images.metmuseum.org/CRDImages/dp/original/DP822989.jpg,Etching; first state of two
https://images.metmuseum.org/CRDImages/dp/original/DP849002.jpg,Woodcut
https://images.metmuseum.org/CRDImages/dp/original/DPB873631.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP820265.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DPB881962.jpg,Commercial photolithograph
https://images.metmuseum.org/CRDImages/dp/original/DPB883191.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP885001.jpg,Hand-colored etching
https://images.metmuseum.org/CRDImages/dp/original/DP880344_ff.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP884680.jpg,Hand-colored etching
https://images.metmuseum.org/CRDImages/dp/original/DP874470.jpg,Wood engraving
https://images.metmuseum.org/CRDImages/dp/original/DP836915.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP816897.jpg,"Etching, burnished aquatint, drypoint"
https://images.metmuseum.org/CRDImages/dp/original/53.523.55.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP879409.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP874394.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP877911.jpg,Lithograph on newsprint; second state of two (Delteil)
https://images.metmuseum.org/CRDImages/dp/original/DPB871021.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP876468.jpg,Etching and drypoint
https://images.metmuseum.org/CRDImages/dp/original/DP884297.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP853509.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP839028.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP864258.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP815436.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DPB874815.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/as/original/DP151606.jpg,Triptych of woodblock prints; ink and color on paper
https://images.metmuseum.org/CRDImages/dp/original/DP871858.jpg,Hand-colored etching
https://images.metmuseum.org/CRDImages/dp/original/MM92361.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP163371.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DPB873322.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP872682.jpg,Hand-colored etching and aquatint
https://images.metmuseum.org/CRDImages/dp/original/DP836438.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP837529.jpg,Etching and engraving
https://images.metmuseum.org/CRDImages/dp/original/DP102820.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP831318.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP822068.jpg,Etching
https://images.metmuseum.org/CRDImages/as/original/DP148848.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/dp/original/DP818126.jpg,Etching and engraving
https://images.metmuseum.org/CRDImages/dp/original/DP890019.jpg,Stipple engraving
https://images.metmuseum.org/CRDImages/as/original/DP123685.jpg,Woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/dp/original/DP866277.jpg,Albumen photograph
https://images.metmuseum.org/CRDImages/dp/original/DP888369.jpg,Etching; second state of three (Lieure)
https://images.metmuseum.org/CRDImages/dp/original/DP826027.jpg,Etching
https://images.metmuseum.org/CRDImages/as/original/DP-17327-001.jpg,Polychrome woodblock print; ink and color on paper
https://images.metmuseum.org/CRDImages/dp/original/DP870243.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP890441.jpg,Etching; first state of two (Lieure)
https://images.metmuseum.org/CRDImages/as/original/DP144604.jpg,Diptych of woodblock prints; ink and color on paper
https://images.metmuseum.org/CRDImages/dp/original/DP830218.jpg,Etching; third state of three
https://images.metmuseum.org/CRDImages/dp/original/DP849956.jpg,Woodcut
https://images.metmuseum.org/CRDImages/dp/original/DPB874168.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP839050.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP832226.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP872024.jpg,Etching and aquatint
https://images.metmuseum.org/CRDImages/dp/original/DP852707.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP163376.jpg,Engraving
https://images.metmuseum.org/CRDImages/dp/original/DP883927.jpg,Hand-colored etching
https://images.metmuseum.org/CRDImages/dp/original/DP839014.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP839042.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DPB870714.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP818770.jpg,Etching with some engraving
https://images.metmuseum.org/CRDImages/dp/original/DP825230.jpg,Etching
https://images.metmuseum.org/CRDImages/dp/original/DP866370.jpg,Albumen photograph
https://images.metmuseum.org/CRDImages/dp/original/DPB871259.jpg,Commercial color lithograph
https://images.metmuseum.org/CRDImages/dp/original/DP881969.jpg,Engraving
